date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_17,Wonju,0-18,54766.57537395551,1.5900339130472636,4.140236117798968,14.694356013647152,0.0,0.0,0.0,4.140236117798968,54766.57537395551,54787.0
day_17,Wonju,19-49,142139.61391274788,2.7683763635846415,7.3344468312357725,30.283264057303903,0.0,0.0,0.0,7.3344468312357725,142139.61391274788,142180.0
day_17,Wonju,50-64,92187.66409067962,1.7692047028562676,4.739854941061584,19.826849676465713,0.0,0.0,0.0,4.739854941061584,92187.66409067962,92214.0
day_17,Wonju,65+,74461.36342254937,2.0496278000636616,5.336941263071642,19.250008387498326,0.0,0.0,0.0,5.336941263071642,74461.36342254937,74488.0
day_18,Seoul,0-18,1098485.6855560385,31.586126067419805,82.38183672527435,311.3464811689328,0.0,0.0,0.0,82.38183672527435,1098485.6855560385,1098911.0
day_18,Seoul,19-49,4150369.1366228014,80.02657766546619,211.74750461547325,927.0892949175235,0.0,0.0,0.0,211.74750461547325,4150369.1366228014,4151588.0
day_18,Seoul,50-64,2134166.289606303,40.50107285523097,108.26278283586203,480.9465380058561,0.0,0.0,0.0,108.26278283586203,2134166.289606303,2134796.0
day_18,Seoul,65+,1918121.9361989798,52.296822435081395,136.3845349092676,523.382443675947,0.0,0.0,0.0,136.3845349092676,1918121.9361989798,1918834.0
day_18,Wonju,0-18,54765.79564182966,1.5747490823694812,4.1072058507628055,15.522403237206944,0.0,0.0,0.0,4.1072058507628055,54765.79564182966,54787.0
day_18,Wonju,19-49,142138.2574198186,2.740681111053405,7.251745646780939,31.75015342355106,0.0,0.0,0.0,7.251745646780939,142138.2574198186,142180.0
day_18,Wonju,50-64,92186.79922098207,1.7494720489790447,4.6764863042774,20.77482066467803,0.0,0.0,0.0,4.6764863042774,92186.79922098207,92214.0
day_18,Wonju,65+,74460.3581047603,2.030131689111379,5.294366910489144,20.317396640112655,0.0,0.0,0.0,5.294366910489144,74460.3581047603,74488.0
day_19,Seoul,0-18,1098470.197549548,31.28106952410003,81.69853241392939,327.8228485139877,0.0,0.0,0.0,81.69853241392939,1098470.197549548,1098911.0
day_19,Seoul,19-49,4150329.923955748,79.22595588607733,209.41129252511172,969.4387958406181,0.0,0.0,0.0,209.41129252511172,4150329.923955748,4151588.0
day_19,Seoul,50-64,2134146.4843242182,40.05581851237283,106.8607626963051,502.5990945730285,0.0,0.0,0.0,106.8607626963051,2134146.4843242182,2134796.0
day_19,Seoul,65+,1918096.2889217478,51.795688449428084,135.25603914495474,550.6593506578005,0.0,0.0,0.0,135.25603914495474,1918096.2889217478,1918834.0
day_19,Wonju,0-18,54765.02347610233,1.5595402685175308,4.073139221794984,16.343844407359505,0.0,0.0,0.0,4.073139221794984,54765.02347610233,54787.0
day_19,Wonju,19-49,142136.91449826627,2.713262107868718,7.171737072951454,33.200502552907246,0.0,0.0,0.0,7.171737072951454,142136.91449826627,142180.0
day_19,Wonju,50-64,92185.94371802901,1.730238977541624,4.6159250679114425,21.71011792553351,0.0,0.0,0.0,4.6159250679114425,92185.94371802901,92214.0
day_19,Wonju,65+,74459.3624926404,2.0106779644414265,5.250559372947004,21.376270022210484,0.0,0.0,0.0,5.250559372947004,74459.3624926404,74488.0
day_20,Seoul,0-18,1098454.8603837676,30.9777005424476,80.99936069319352,344.16255499677357,0.0,0.0,0.0,80.99936069319352,1098454.8603837676,1098911.0
day_20,Seoul,19-49,4150291.1035765423,78.433357149073,207.14201196312803,1011.3210543456405,0.0,0.0,0.0,207.14201196312803,4150291.1035765423,4151588.0
day_20,Seoul,50-64,2134126.8912613126,39.62097216164612,105.5165194132305,523.9712471122895,0.0,0.0,0.0,105.5165194132305,2134126.8912613126,2134796.0
day_20,Seoul,65+,1918070.8905350592,51.29623091341079,134.10267554067784,577.7105584867915,0.0,0.0,0.0,134.10267554067784,1918070.8905350592,1918834.0
day_20,Wonju,0-18,54764.25883064731,1.5444155892689002,4.038281511694753,17.158472251718504,0.0,0.0,0.0,4.038281511694753,54764.25883064731,54787.0
day_20,Wonju,19-49,142135.5850114493,2.6861178709099263,7.094020712295522,34.63484996749754,0.0,0.0,0.0,7.094020712295522,142135.5850114493,142180.0
day_20,Wonju,50-64,92185.09738203122,1.7114554865729732,4.557859543099966,22.633302939115797,0.0,0.0,0.0,4.557859543099966,92185.09738203122,92214.0
day_20,Wonju,65+,74458.37654230406,1.9912893185539464,5.2057864805783165,22.426381896799885,0.0,0.0,0.0,5.2057864805783165,74458.37654230406,74488.0
day_21,Seoul,0-18,1098439.673072178,30.676161860869197,80.28833882577861,360.36242713541225,0.0,0.0,0.0,80.28833882577861,1098439.673072178,1098911.0
day_21,Seoul,19-49,4150252.671533643,77.64872147419402,204.93028814503893,1052.7494567382662,0.0,0.0,0.0,204.93028814503893,4150252.671533643,4151588.0
day_21,Seoul,50-64,2134107.506204317,39.195543076371514,104.22370161140746,545.0745509949355,0.0,0.0,0.0,104.22370161140746,2134107.506204317,2134796.0
day_21,Seoul,65+,1918045.7397131138,50.79893740215593,132.93025588924766,604.531093594927,0.0,0.0,0.0,132.93025588924766,1918045.7397131138,1918834.0
day_21,Wonju,0-18,54763.501656281,1.5293821609497407,4.0028330039902515,17.966128554057455,0.0,0.0,0.0,4.0028330039902515,54763.501656281,54787.0
day_21,Wonju,19-49,142134.26882403877,2.6592463460249194,7.01827550529138,36.05365410995664,0.0,0.0,0.0,7.01827550529138,142134.26882403877,142180.0
